,use_of_ip,abnormal_url,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,fd_length,tld_length,count-digits,count-letters
313,0,1,1,0,0,3,0,0,0,1,0,0,9,0,84,7,0,8,3,7,61
314,0,1,1,0,0,4,0,0,0,1,64,0,5,0,226,10,0,4,2,32,117
315,0,1,1,0,0,3,0,0,0,1,0,0,9,0,89,7,0,66,3,11,62
316,0,1,1,0,0,2,0,0,0,1,0,0,11,0,84,11,0,2,3,2,65
317,0,1,2,0,0,2,0,0,0,1,0,0,16,0,163,12,0,6,2,0,140
318,0,1,1,0,0,6,0,0,0,1,0,0,4,0,103,11,0,2,3,0,89
319,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,27,33
320,0,1,2,0,0,4,0,0,0,1,0,0,9,0,101,15,0,16,6,0,83
321,0,1,1,0,0,2,0,0,0,1,0,1,0,3,105,11,0,11,2,12,77
322,0,1,1,0,0,2,0,0,1,1,0,1,8,1,95,10,0,11,3,10,69
323,0,1,1,0,0,2,0,0,1,1,0,0,12,0,114,10,0,8,3,6,90
324,0,1,1,0,0,2,0,0,0,1,0,0,13,0,91,13,0,69,4,4,68
325,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
326,0,1,2,0,0,7,0,0,0,1,0,0,4,0,116,10,0,7,2,16,82
327,0,1,2,0,0,3,0,0,0,1,11,0,0,0,154,15,0,16,2,33,89
328,0,1,2,0,0,2,0,0,0,1,0,1,8,4,110,11,0,6,3,3,86
329,0,1,2,0,0,5,0,0,0,1,0,0,3,0,103,10,0,7,2,16,72
330,0,1,2,0,0,4,0,0,0,1,0,1,11,1,139,11,0,7,3,5,111
331,0,1,1,0,0,3,0,0,0,1,1,1,1,2,92,15,0,9,3,2,75
332,0,1,2,0,0,5,0,0,0,1,0,0,4,0,87,6,0,2,2,1,72
333,0,1,3,0,0,2,0,0,0,2,2,1,0,1,95,9,0,8,2,18,53
334,0,1,3,0,0,3,0,0,0,1,0,1,0,1,104,17,0,1,3,41,51
335,0,1,3,0,0,2,0,0,0,1,0,0,17,0,119,15,0,21,6,10,84
336,0,1,1,0,0,2,0,0,0,1,0,0,12,0,96,11,0,7,3,7,71
337,0,1,1,0,0,6,0,0,0,1,0,0,4,0,84,12,0,8,3,9,61
338,0,1,1,0,0,4,0,0,0,1,48,0,2,0,183,7,0,4,3,63,62
339,0,1,1,0,0,4,0,0,0,1,24,0,1,0,105,9,0,5,3,31,41
340,0,1,2,0,0,3,0,0,0,1,8,1,0,2,102,10,0,4,3,10,70
341,0,1,4,0,0,8,0,0,0,1,0,1,1,1,98,12,0,10,3,6,70
342,0,1,2,0,0,1,0,0,0,1,0,1,0,4,76,13,0,9,2,2,59
343,0,1,1,0,0,2,0,0,0,1,0,0,13,0,120,16,1,7,3,7,94
344,0,1,2,0,0,5,0,0,0,1,0,0,3,0,104,10,0,7,2,18,73
345,0,1,2,0,0,3,0,0,0,1,0,0,0,0,138,13,0,9,6,6,113
346,0,1,1,0,0,2,0,0,0,1,0,0,15,0,115,10,0,7,3,7,87
347,0,1,3,0,0,2,0,0,0,1,0,0,17,0,111,15,0,21,6,6,80
348,0,1,2,0,0,5,0,0,0,1,0,1,3,1,88,11,0,5,2,3,70
349,0,1,1,0,0,3,0,0,0,1,0,0,10,0,86,13,0,9,3,6,63
350,0,1,1,0,0,6,0,0,0,1,68,0,8,0,254,13,0,4,3,86,82
351,0,1,1,0,0,2,0,0,0,1,0,1,7,1,95,15,0,44,3,8,70
352,0,1,1,0,0,6,0,0,0,1,0,0,14,0,137,14,0,9,3,11,102
353,0,1,2,0,0,6,0,0,1,1,0,0,4,0,107,13,1,2,2,0,92
354,0,1,3,1,0,3,0,0,1,2,0,1,6,1,122,10,0,13,3,0,100
355,0,1,1,0,0,4,0,0,0,1,0,0,11,0,94,8,0,4,3,6,69
356,0,1,1,0,0,5,0,0,0,1,0,1,8,1,114,11,0,4,3,11,83
357,0,1,1,0,0,3,0,0,0,1,0,0,13,0,118,13,0,9,3,8,90
358,0,1,1,0,0,6,0,0,0,1,0,0,6,0,88,11,0,2,3,0,72
359,0,1,11,0,0,2,0,0,0,1,0,1,0,1,140,12,0,7,3,32,88
360,0,1,2,0,0,2,0,0,0,1,2,1,8,5,112,10,0,7,2,10,75
361,0,1,1,0,0,3,0,0,0,1,0,0,8,0,88,12,0,10,3,11,62
362,0,1,1,0,0,4,0,0,0,1,0,0,7,0,84,8,0,7,2,13,56
363,0,1,2,0,0,1,0,0,0,1,0,0,12,0,92,15,0,69,3,3,71
364,0,1,1,0,0,3,0,1,0,1,0,0,16,0,120,15,0,9,3,6,91
365,0,1,1,0,0,5,0,1,0,1,0,0,8,0,89,13,0,4,3,6,66
366,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,21,52
367,0,1,1,0,0,3,0,0,0,1,0,0,15,0,100,13,0,12,3,0,78
368,0,1,2,0,0,2,0,0,0,1,0,0,15,0,108,9,0,7,2,19,67
369,0,1,2,0,0,1,0,0,0,1,0,0,7,0,86,12,1,66,2,0,73
370,0,1,2,0,0,6,0,0,0,1,0,0,2,0,102,20,0,4,3,0,89
371,0,1,2,0,0,2,0,0,0,1,0,0,16,0,118,9,0,8,2,19,76
372,0,1,1,0,0,1,0,0,0,1,0,0,10,0,91,15,0,68,3,5,70
373,0,1,1,0,1,2,0,0,1,1,0,1,18,1,149,10,0,11,3,10,112
374,0,1,4,0,0,9,0,0,0,1,0,0,12,0,170,18,0,7,6,8,134
375,0,1,1,0,0,3,0,0,0,1,2,1,0,2,128,15,0,9,3,2,107
376,0,1,1,0,0,3,0,0,0,1,0,0,13,0,113,7,0,8,3,8,85
377,0,1,1,0,0,3,0,0,0,1,40,0,4,0,170,9,0,17,3,46,72
378,0,1,1,0,0,6,0,0,0,1,0,0,4,0,85,10,0,5,3,4,65
379,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,27,33
380,0,1,2,0,0,5,0,0,0,1,0,0,4,0,101,13,1,16,3,0,87
381,0,1,2,0,0,1,0,0,0,1,0,0,15,0,104,15,0,81,3,3,80
382,0,1,1,0,0,5,0,1,0,1,0,0,8,0,89,10,0,4,3,10,62
383,0,1,2,0,0,1,0,0,0,1,0,1,1,8,83,13,0,17,3,19,41
384,0,1,1,0,0,5,0,0,0,1,0,0,10,0,118,17,0,7,3,0,99
385,0,1,2,0,0,8,0,0,0,1,0,0,9,0,107,11,0,4,3,6,78
386,0,1,2,1,0,3,0,0,1,1,0,0,6,0,85,10,0,10,6,0,71
387,0,1,2,0,0,2,0,0,0,1,0,0,14,0,103,13,0,7,2,6,76
388,0,1,1,0,0,5,0,0,1,1,0,0,15,0,109,9,0,5,3,0,85
389,0,1,1,0,0,5,0,1,0,1,0,0,10,0,85,10,0,4,3,8,58
390,0,1,2,0,0,7,0,0,0,1,0,0,6,0,89,14,0,4,3,8,63
391,0,1,1,0,0,3,0,0,0,1,0,0,12,0,118,13,0,9,3,6,93
392,0,1,1,0,1,2,0,0,1,1,0,1,19,1,142,10,0,8,3,7,107
393,0,1,1,0,0,4,0,0,0,1,0,1,5,1,88,12,0,9,3,8,65
394,0,1,2,0,0,6,0,0,0,1,0,0,10,0,99,14,0,2,3,8,70
395,0,1,1,0,0,3,0,0,0,1,0,0,8,0,85,15,0,9,3,2,68
396,0,1,1,0,0,3,0,0,0,1,0,0,10,0,90,10,1,65,3,10,63
397,0,1,2,0,0,3,0,0,0,1,0,0,18,0,114,13,0,13,2,7,81
398,0,1,1,0,0,5,0,0,0,1,0,0,4,0,86,17,0,7,3,0,73
399,0,1,1,0,0,3,0,0,0,1,0,0,12,0,94,14,0,64,3,10,65
400,0,1,3,0,0,1,0,0,0,1,8,1,0,2,115,17,1,10,3,9,87
401,0,1,4,0,0,7,0,0,0,1,0,1,1,1,102,23,0,10,3,3,82
402,0,1,2,0,0,5,0,0,0,1,3,0,2,0,79,15,0,10,3,10,54
403,0,1,1,0,0,3,0,0,0,1,0,0,10,0,88,14,0,7,3,1,70
404,0,1,2,0,0,5,0,0,0,1,0,0,9,0,114,15,0,7,6,0,95
405,0,1,1,0,0,2,0,0,0,1,0,0,11,0,92,12,0,71,3,10,65
406,0,1,1,0,0,4,0,0,0,1,26,0,3,0,112,9,0,5,3,34,41
407,0,1,1,0,0,3,0,0,0,1,0,0,7,0,87,16,0,4,3,9,64
408,0,1,2,0,0,1,0,0,0,1,0,1,0,5,88,14,0,9,3,5,66
409,0,1,2,0,0,6,0,0,0,1,0,0,12,0,145,14,0,10,6,4,117
410,0,1,2,0,0,2,0,0,0,1,0,0,11,0,87,13,0,7,2,6,63
411,0,1,1,0,0,3,0,0,0,1,0,0,10,0,91,13,0,9,3,10,64
412,0,1,2,0,0,1,0,0,0,1,0,0,15,0,93,11,0,74,2,6,66
413,0,1,1,0,0,7,0,0,0,1,0,0,6,0,83,14,0,4,3,8,58
414,0,1,1,0,0,3,0,0,0,1,54,0,0,0,187,9,0,3,2,57,69
415,0,1,3,0,0,1,0,0,0,1,2,1,3,1,89,17,1,10,3,9,66
416,0,1,1,0,0,5,0,0,0,1,0,1,10,1,115,11,0,4,3,11,83
417,0,1,1,0,0,3,0,0,1,1,24,0,6,0,147,14,0,1,3,40,70
418,0,1,2,0,0,1,0,0,0,1,0,0,9,0,83,12,0,63,3,19,49
419,0,1,1,0,0,1,0,0,0,1,0,0,8,0,86,20,0,58,3,6,67
420,0,1,2,1,0,2,0,0,0,1,0,1,0,3,68,14,0,2,3,6,49
421,0,1,2,0,0,3,0,0,0,1,22,0,0,0,96,13,0,3,6,26,40
422,0,1,1,0,0,5,0,0,0,1,0,0,3,0,83,12,1,8,3,11,60
423,0,1,1,0,0,4,0,0,1,1,0,0,4,0,85,12,0,5,3,13,60
424,0,1,1,0,0,3,0,0,0,1,2,1,1,2,103,15,0,9,3,2,85
425,0,1,1,0,0,2,0,1,0,1,0,0,9,0,98,18,0,8,3,11,72
426,0,1,1,0,0,6,0,0,0,1,0,1,10,1,125,12,0,5,3,14,88
427,0,1,1,0,0,6,0,0,0,1,0,0,2,0,83,10,0,3,3,35,35
428,0,1,2,0,0,3,0,0,0,1,0,1,6,3,136,13,1,17,3,0,113
429,0,1,1,0,0,4,0,0,0,1,0,0,4,0,93,14,0,4,3,8,71
430,0,1,1,0,0,4,0,0,0,1,28,0,2,0,118,9,0,5,3,31,49
431,0,1,1,0,0,4,0,0,0,1,76,0,9,0,269,9,0,5,3,86,90
432,0,1,1,0,0,3,0,0,0,1,0,0,12,0,89,6,0,6,3,6,64
433,0,1,1,0,0,3,0,0,0,1,0,0,8,0,93,12,0,10,3,7,71
434,0,1,1,0,0,3,0,1,1,1,0,1,5,2,84,9,0,5,3,17,50
435,0,1,2,0,0,5,0,0,0,1,0,0,4,0,85,6,0,2,2,1,70
436,0,1,2,0,0,5,0,0,0,1,0,0,8,0,111,15,0,7,6,0,93
437,0,1,1,0,0,3,0,0,0,1,0,0,11,0,98,13,0,12,3,0,80
438,0,1,2,0,0,4,0,0,0,1,0,0,7,0,85,10,0,5,3,0,69
439,0,1,1,0,0,5,0,0,0,1,0,0,7,0,87,12,0,9,3,10,61
440,0,1,1,0,0,2,0,0,0,1,0,0,9,0,87,11,0,2,3,1,71
441,0,1,2,0,0,7,0,0,0,1,0,0,6,0,111,14,0,12,3,8,85
442,0,1,1,0,0,4,0,0,0,1,0,0,8,0,88,6,0,7,3,4,68
443,0,1,1,0,0,2,0,0,0,1,0,0,11,0,92,10,0,7,3,7,68
444,0,1,1,0,1,2,0,0,1,1,0,1,12,1,130,10,0,12,3,9,100
445,0,1,1,0,0,6,0,0,0,1,0,0,4,0,85,12,0,8,3,8,63
446,0,1,1,0,0,6,0,0,0,1,0,0,14,0,116,14,0,6,3,8,84
447,0,1,2,0,0,5,0,0,0,1,0,0,5,0,95,6,0,2,2,1,79
448,0,1,1,0,0,5,0,1,0,1,0,0,12,0,118,15,0,4,3,8,89
449,0,1,1,0,0,5,0,0,0,1,0,0,10,0,105,12,0,7,3,12,74
450,0,1,1,0,0,3,0,0,0,1,0,0,9,0,84,8,0,13,3,2,66
451,0,1,12,0,0,2,0,0,0,1,0,1,0,1,141,12,0,7,3,29,91
452,0,1,3,0,0,2,0,0,0,1,0,0,13,0,97,15,0,9,6,6,70
453,0,1,1,0,0,3,0,0,0,1,15,0,1,0,84,13,0,8,3,24,37
454,0,1,1,0,0,5,0,0,0,1,0,0,10,0,124,17,0,7,3,2,103
455,0,1,2,0,0,3,0,0,0,1,0,1,8,1,119,13,1,16,3,17,84
456,0,1,1,0,0,3,0,0,0,1,0,0,12,0,94,7,0,8,3,6,69
457,0,1,2,0,0,5,0,0,0,1,0,0,13,0,119,11,0,4,5,15,81
458,0,1,1,0,0,4,0,0,0,1,18,1,1,1,110,6,0,2,2,18,62
459,0,1,1,0,0,5,0,0,0,1,0,0,7,0,112,17,0,7,3,0,96
460,0,1,1,0,0,3,0,0,0,1,0,0,15,0,128,6,0,6,3,6,100
461,0,1,1,0,0,4,0,0,0,1,0,0,14,0,96,8,0,7,2,20,54
462,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,22,51
463,0,1,2,0,0,14,0,0,0,1,0,0,0,0,89,13,0,5,6,7,63
464,0,1,1,0,0,1,0,0,0,1,24,1,0,0,92,11,0,0,2,15,47
465,0,1,2,0,0,5,0,0,0,1,0,0,9,0,125,15,0,9,6,0,105
466,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,35,31
467,0,1,1,0,0,4,0,0,0,1,2,1,1,3,102,6,0,2,2,2,79
468,0,1,2,0,0,4,0,0,0,1,0,0,4,0,86,15,0,7,6,0,73
469,0,1,1,0,0,4,0,0,0,1,51,0,2,0,192,7,0,4,3,54,77
470,0,1,2,0,0,5,0,0,0,1,0,0,6,0,104,15,0,9,6,0,87
471,0,1,1,0,0,3,0,0,0,1,18,0,0,0,87,9,0,7,2,21,41
472,0,1,2,0,0,1,0,0,0,1,0,0,14,0,95,11,0,76,2,10,65
473,0,1,1,0,0,1,0,0,0,1,0,1,9,1,97,12,0,59,3,23,58
474,0,1,1,0,0,4,0,0,0,1,0,0,11,0,108,6,0,7,3,6,83
475,0,1,2,0,0,7,0,0,0,1,0,0,4,0,110,10,0,7,2,19,73
476,0,1,2,1,0,2,0,0,0,1,0,0,6,0,68,23,0,36,3,0,55
477,0,1,3,0,0,3,0,0,0,1,0,0,4,0,94,15,0,6,6,7,74
478,0,1,2,0,0,3,0,0,0,1,0,0,15,0,98,13,0,7,3,7,68
479,0,1,1,0,0,2,0,0,0,1,0,1,4,2,91,15,0,10,3,12,65
480,0,1,1,0,0,1,0,0,0,1,0,0,8,0,85,11,0,66,3,10,62
481,0,1,1,0,0,3,0,0,0,1,0,1,0,8,100,7,0,4,2,15,56
482,0,1,2,0,0,6,0,0,0,1,0,0,9,0,112,11,0,3,3,8,83
483,0,1,1,0,0,2,0,0,0,1,41,0,0,0,147,12,0,3,2,37,63
484,0,1,1,0,0,4,0,0,0,1,70,0,8,0,249,9,0,5,3,74,89
485,0,1,1,0,0,5,0,0,0,1,0,0,7,0,84,12,0,8,3,10,58
486,0,1,1,0,0,4,0,0,0,1,62,0,8,0,228,10,0,4,2,34,116
487,0,1,1,0,0,5,0,0,0,1,0,0,12,0,117,11,0,4,3,15,81
488,0,1,1,0,0,3,0,0,0,1,0,0,13,0,98,8,0,13,3,2,76
489,0,1,1,0,0,6,0,0,0,1,0,0,8,0,112,14,0,11,3,8,86
490,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,24,49
491,0,1,1,0,0,5,0,0,0,1,0,1,13,1,140,11,0,4,3,20,96
492,0,1,1,0,0,4,0,0,0,1,0,0,10,0,104,12,0,65,3,11,75
493,0,1,1,0,0,5,0,0,0,1,0,0,11,0,123,12,0,13,3,8,95
494,0,1,1,0,0,6,0,0,0,1,0,0,8,0,92,11,0,2,3,0,74
495,0,1,1,0,0,4,0,0,0,1,60,0,8,0,220,9,0,5,3,72,72
496,0,1,1,0,0,4,0,0,0,1,0,0,4,0,101,14,0,4,3,8,79
497,0,1,2,0,0,2,0,0,0,1,0,0,10,0,94,9,0,5,2,20,57
498,0,1,1,0,0,4,0,0,0,1,48,0,4,0,179,9,0,5,3,56,63
499,0,1,1,0,0,2,0,0,0,1,31,0,0,0,115,9,0,4,2,40,38
500,0,1,2,1,0,4,0,0,1,1,0,1,0,2,82,14,0,7,3,0,69
501,0,1,1,0,0,1,0,0,0,1,0,0,10,0,85,12,0,65,3,10,60
502,0,1,1,0,0,5,0,0,0,1,0,0,15,0,108,12,0,4,3,10,74
503,0,1,1,0,0,2,0,0,0,1,60,0,1,0,211,14,0,4,3,65,75
504,0,1,1,0,0,3,0,0,0,1,0,0,8,0,97,13,0,9,3,6,76
505,0,1,1,0,0,5,0,0,0,1,0,0,5,0,96,14,0,13,3,7,75
506,0,1,12,0,0,2,0,0,0,1,0,1,0,1,141,12,0,7,3,34,86
507,0,1,1,0,0,6,0,0,0,1,0,0,5,0,90,12,0,6,3,8,67
508,0,1,1,0,0,3,0,0,0,1,18,0,0,0,94,13,0,11,2,14,55
509,0,1,1,0,0,5,0,0,0,1,0,0,0,0,88,18,0,3,3,36,43
510,0,1,1,0,0,4,0,0,0,1,0,0,10,0,102,14,0,5,3,9,75
511,0,1,3,0,0,2,0,0,0,1,0,1,0,1,83,17,0,11,3,0,73
512,0,1,3,0,0,2,0,0,0,1,0,0,14,0,109,15,0,19,6,10,77
513,0,1,1,0,0,3,0,0,0,1,0,0,9,0,90,7,0,5,2,7,67
514,0,1,2,0,0,4,0,0,0,1,0,0,1,0,106,10,0,5,2,7,77
515,0,1,2,0,0,3,0,0,0,1,4,0,2,0,105,15,0,16,2,17,65
516,0,1,2,0,0,2,0,0,0,1,2,1,8,3,111,10,0,7,2,8,80
517,0,1,1,0,0,2,0,0,0,1,0,1,8,2,101,15,0,10,3,15,68
518,0,1,3,0,0,1,0,0,0,1,2,1,6,1,99,17,1,10,3,10,72
519,0,1,1,0,0,3,0,0,0,1,0,0,13,0,98,7,0,1,2,6,72
520,0,1,1,0,0,2,0,0,1,1,0,1,15,1,135,10,0,6,3,12,100
521,0,1,1,0,0,3,0,0,0,1,0,0,13,0,95,7,0,8,3,6,69
522,0,1,1,0,0,4,0,0,0,1,42,0,4,0,164,9,0,4,3,56,54
523,0,1,1,0,0,5,0,1,0,1,0,1,10,1,97,10,0,4,3,8,68
524,0,1,1,0,0,3,0,0,0,1,0,0,14,0,118,13,1,9,3,9,88
525,0,1,1,0,0,3,0,0,0,1,0,0,8,0,95,13,0,20,3,0,80
526,0,1,1,0,0,5,0,0,0,1,4,1,3,1,94,10,0,7,2,17,57
527,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
528,0,1,1,0,0,2,0,0,0,1,50,0,1,0,179,14,0,4,3,52,68
529,0,1,1,0,0,5,0,0,0,1,4,1,3,1,100,10,0,7,2,16,63
530,0,1,2,0,0,6,0,0,0,1,0,0,1,0,98,9,0,8,2,0,82
531,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,18,55
532,0,1,4,0,0,4,0,0,0,1,0,1,3,5,178,16,1,8,6,9,141
533,0,1,1,0,0,7,0,0,0,1,0,0,6,0,110,6,0,2,2,1,92
534,0,1,13,0,0,2,0,0,0,1,0,1,0,1,151,12,0,7,3,34,95
535,0,1,2,0,0,2,0,0,0,1,0,0,12,0,97,9,0,5,2,8,70
536,0,1,2,0,0,3,0,0,0,1,0,1,0,1,88,12,0,6,3,8,63
537,0,1,2,0,0,1,0,0,0,1,0,1,6,1,95,10,0,65,3,9,72
538,0,1,2,0,0,1,0,0,0,1,0,1,0,5,89,14,0,9,3,6,66
539,0,1,2,0,0,2,0,0,0,1,0,0,16,0,104,9,0,7,2,17,64
540,0,1,1,0,0,3,0,0,0,1,32,0,3,0,141,9,0,17,3,39,59
541,0,1,1,0,0,4,0,0,0,1,30,0,1,0,123,9,0,5,3,35,49
542,0,1,1,0,0,3,0,0,0,1,25,0,0,0,100,9,0,3,2,30,38
543,0,1,1,0,0,5,0,0,0,1,0,0,5,0,97,10,0,5,3,30,53
544,0,1,2,0,0,1,0,1,2,2,7,1,0,1,87,11,1,5,3,14,58
545,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
546,0,1,2,0,0,2,0,0,0,1,2,1,8,5,111,10,0,7,2,9,75
547,0,1,1,0,0,5,0,0,1,1,0,0,6,0,83,9,0,7,3,0,68
548,0,1,1,0,0,5,0,0,0,1,0,0,10,0,97,14,0,4,3,8,70
549,0,1,1,0,0,3,0,0,0,1,0,0,11,0,98,8,0,13,3,0,80
550,0,1,1,0,0,2,0,0,0,1,0,0,13,0,104,11,0,2,3,0,85
551,0,1,1,0,0,5,0,0,0,1,0,0,14,0,125,11,0,4,3,14,88
552,0,1,1,0,0,3,0,0,0,1,60,0,3,0,212,10,0,7,2,33,109
553,0,1,2,0,0,3,0,0,0,1,0,1,9,9,255,10,0,7,2,50,162
554,0,1,2,0,0,6,0,0,0,1,0,0,5,0,89,14,0,4,3,8,65
555,0,1,1,0,0,4,0,0,0,1,54,0,4,0,199,9,0,5,3,66,67
556,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,17,56
557,0,1,2,0,0,14,0,0,0,1,0,0,0,0,90,13,0,6,6,7,64
558,0,1,2,0,0,3,0,0,0,1,0,0,14,0,98,6,0,2,2,8,68
559,0,1,1,0,0,4,0,0,0,1,0,0,8,0,88,6,0,7,3,4,68
560,0,1,1,0,0,1,0,0,0,1,0,0,9,0,83,10,0,65,3,13,56
561,0,1,1,0,0,2,0,0,0,1,0,0,13,0,102,12,0,7,3,7,76
562,0,1,1,0,0,4,0,0,0,1,0,0,9,0,92,8,0,4,3,6,69
563,0,1,2,0,0,2,0,0,0,1,9,1,0,4,103,13,0,3,3,12,64
564,0,1,2,0,0,3,0,0,0,1,0,1,0,3,91,14,0,10,6,6,66
565,0,1,1,0,0,4,0,0,0,1,0,0,10,0,98,14,0,5,3,9,71
566,0,1,2,0,0,2,0,0,0,1,2,1,8,5,123,10,0,7,2,14,82
567,0,1,6,0,0,2,0,0,0,2,2,2,2,2,88,9,0,8,2,7,54
568,0,1,1,0,0,5,0,1,0,1,0,0,12,0,95,15,0,4,3,10,64
569,0,1,1,0,0,5,0,0,1,1,0,0,8,0,99,17,0,4,3,8,74
570,0,1,2,0,0,2,0,0,0,1,0,1,0,3,95,15,0,5,3,32,50
571,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,23,50
572,0,1,1,0,0,5,0,0,0,1,0,0,13,0,116,14,0,4,3,8,86
573,0,1,1,0,0,5,0,0,0,1,0,0,8,0,95,17,0,7,3,1,77
574,0,1,1,0,0,2,0,0,0,1,0,0,10,0,106,10,0,5,3,8,82
575,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,34,32
576,0,1,1,0,0,5,0,0,0,1,0,0,14,0,115,14,0,4,3,8,84
577,0,1,2,0,0,6,0,0,0,1,0,0,7,0,99,14,0,2,3,8,73
578,0,1,2,0,0,1,0,0,0,1,0,1,0,5,90,9,0,9,3,17,57
579,0,1,4,0,0,3,0,0,0,1,5,0,1,0,125,15,0,16,2,26,77
580,0,1,2,0,0,14,0,0,0,1,0,0,0,0,89,13,0,5,6,7,63
581,0,1,2,0,0,2,0,0,0,1,0,0,11,0,93,9,0,5,2,8,67
582,0,1,3,0,0,4,0,0,0,1,92,0,10,0,324,9,0,4,3,117,94
583,0,1,1,0,0,3,0,1,1,1,0,1,12,2,126,9,0,5,3,17,85
584,0,1,1,0,0,3,0,0,0,1,2,1,0,2,121,15,0,9,3,4,98
585,0,1,1,0,0,3,0,0,0,1,0,0,17,0,139,7,0,8,3,5,110
586,0,1,2,0,0,2,0,0,0,1,0,0,11,0,86,13,0,15,2,6,62
587,0,1,1,0,0,3,0,0,0,1,0,0,12,0,88,7,0,8,3,6,63
588,0,1,1,0,0,5,0,0,0,1,0,0,11,0,121,17,0,7,3,8,93
589,0,1,1,0,0,3,0,0,0,1,14,1,1,1,95,6,0,4,2,14,56
590,0,1,1,0,0,3,0,0,0,1,1,1,1,2,100,15,0,9,3,2,83
591,0,0,2,0,0,3,0,1,0,0,0,0,0,0,45,0,0,3,-1,2,38
592,0,1,2,0,0,4,0,0,0,1,45,0,2,0,177,7,0,4,3,52,69
593,0,1,1,0,0,4,0,0,0,1,0,0,11,0,97,8,0,7,2,22,56
594,0,1,2,0,0,1,0,0,0,2,56,1,1,1,253,11,0,4,3,77,106
595,0,1,1,0,0,3,0,0,0,1,0,1,0,3,64,10,0,1,3,4,47
596,0,1,2,0,0,3,0,0,0,1,7,0,0,0,135,15,0,16,2,15,96
597,0,1,2,0,0,4,0,0,0,1,0,0,6,0,99,15,0,12,6,0,84
598,0,1,6,0,0,2,0,0,0,1,0,1,0,1,117,12,0,7,3,26,76
599,0,0,3,0,0,5,0,0,0,0,0,0,0,0,44,0,0,6,-1,0,36
600,0,1,1,0,0,5,0,0,0,1,0,0,8,0,91,12,0,5,3,10,64
601,0,1,1,0,0,2,0,1,1,1,0,0,13,0,91,9,0,7,3,6,66
602,0,1,1,0,0,3,0,0,1,1,0,0,5,0,92,9,0,4,3,9,71
603,0,1,2,0,0,7,0,1,0,1,0,0,4,0,83,9,0,2,5,1,66
604,0,1,2,0,0,2,0,0,0,1,2,1,8,5,123,10,0,7,2,14,82
605,0,1,2,0,0,2,0,1,0,1,0,0,9,0,86,12,0,6,3,0,70
606,0,1,1,0,0,3,0,0,0,1,18,0,1,0,93,13,0,8,3,23,44
607,0,1,2,0,0,6,0,0,0,1,0,0,12,0,130,14,0,7,3,10,97
608,0,1,2,0,0,7,0,0,0,1,0,0,6,0,85,14,0,4,3,8,59
609,0,1,1,0,0,5,0,1,0,1,0,0,8,0,87,10,0,4,3,8,62
610,0,1,2,0,0,5,0,0,0,1,14,0,1,0,101,15,0,4,3,16,60
611,0,1,3,1,0,3,0,0,0,1,0,1,1,4,87,15,0,3,3,16,53
612,0,1,2,0,0,3,0,0,0,1,4,1,1,2,169,15,0,9,3,9,131
613,0,1,1,0,0,3,0,0,0,1,0,0,14,0,117,13,0,4,3,12,84
614,0,1,3,0,0,6,0,0,0,1,0,0,2,0,94,21,0,9,6,4,76
615,0,1,1,0,0,1,0,0,1,1,0,1,8,1,90,14,0,57,3,13,62
616,0,1,1,0,0,3,0,0,0,1,0,0,8,0,87,13,0,4,3,8,64
617,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,18,55
618,0,1,1,0,0,2,0,0,0,1,0,0,14,0,109,14,0,86,3,7,82
619,0,1,1,0,0,4,0,0,0,1,0,0,7,0,120,6,1,8,2,8,97
620,0,1,1,0,0,4,0,0,0,1,0,0,9,0,92,8,0,4,3,6,69
621,0,1,1,0,0,4,0,0,0,1,0,0,9,0,96,8,0,4,3,6,73
622,0,1,1,0,0,1,0,0,0,1,3,1,2,12,178,16,0,6,3,5,134
623,0,1,1,0,0,4,0,0,0,1,36,0,2,0,149,7,0,4,3,51,52
624,0,1,1,0,0,6,0,0,0,1,50,0,4,0,202,13,0,4,3,68,70
625,0,1,1,0,0,4,0,0,0,1,98,0,10,0,338,9,0,4,3,120,102
626,0,1,1,0,0,3,0,0,0,1,0,0,5,0,83,14,0,4,3,8,63
627,0,1,1,0,0,6,0,0,0,1,0,0,11,0,114,11,0,2,3,0,93
