,url_length,count-letters,count-,hostname_length,count-www,fd_length,count.,count-digits,count_dir,tld_length
34611,71,50,0,14,0,12,3,6,1,6
34612,102,85,10,11,0,37,1,0,3,3
34613,80,54,0,15,1,7,3,16,2,2
34614,192,144,0,16,1,7,4,16,2,3
34615,55,46,1,26,1,11,2,0,3,3
34616,228,89,1,14,0,4,1,63,2,3
34617,67,48,0,14,1,3,3,6,3,3
34618,79,41,0,19,0,6,3,24,8,3
34619,89,62,9,6,0,4,1,9,5,2
34620,76,59,0,13,0,9,2,2,1,2
34621,58,48,0,28,1,6,3,1,3,3
34622,62,37,0,18,0,1,5,13,4,3
34623,45,38,0,0,1,3,4,0,3,-1
34624,129,64,2,14,1,4,2,27,4,3
34625,80,52,0,15,1,7,3,18,2,2
34626,137,86,1,20,0,3,4,28,1,14
34627,99,81,2,21,0,9,3,4,6,6
34628,66,24,0,8,0,2,3,30,6,2
34629,88,66,0,14,0,9,2,5,1,3
34630,72,24,0,9,0,54,1,24,2,4
34631,75,60,1,18,1,10,3,3,5,3
34632,109,89,0,13,1,3,3,11,2,3
34633,71,51,4,44,0,4,8,1,2,3
34634,99,31,0,9,0,81,1,35,2,4
34635,65,56,1,18,0,8,2,0,3,2
34636,151,64,1,14,0,4,1,36,2,3
34637,79,44,0,15,1,12,3,26,1,3
34638,69,46,5,6,0,4,1,9,5,2
34639,93,71,8,11,1,5,3,0,1,3
34640,81,27,0,9,0,63,1,27,2,4
34641,82,59,0,16,1,6,6,8,6,3
34642,73,40,1,18,1,7,3,22,4,3
34643,115,74,0,46,1,3,9,15,3,3
34644,73,59,1,22,0,11,4,1,5,3
34645,99,33,0,9,0,81,1,33,2,4
34646,184,115,1,20,0,3,2,43,1,14
34647,89,66,0,14,1,3,3,6,4,3
34648,51,44,0,0,0,4,3,0,4,-1
34649,64,45,0,11,0,2,2,2,3,3
34650,99,31,0,9,0,81,1,35,2,4
34651,81,66,0,14,0,9,2,0,1,3
34652,73,44,2,15,0,10,4,14,4,3
34653,84,41,2,13,0,19,2,19,1,3
34654,64,46,2,12,0,10,2,5,4,3
34655,53,42,1,0,0,10,5,0,4,-1
34656,67,35,0,12,1,7,3,22,4,3
34657,99,46,0,23,0,0,1,25,1,3
34658,75,38,0,14,0,6,2,24,2,3
34659,80,53,1,15,1,2,4,11,6,3
34660,107,91,0,14,0,11,3,5,3,3
34661,81,29,0,9,0,63,1,25,2,4
34662,149,68,0,14,1,4,2,39,4,3
34663,78,49,0,16,1,6,9,10,6,3
34664,82,64,2,20,1,13,3,3,5,9
34665,78,66,0,13,1,7,2,0,7,3
34666,76,62,1,21,0,9,3,2,5,6
34667,84,26,0,9,0,66,1,30,2,4
34668,79,55,1,14,1,2,4,8,6,3
34669,80,52,0,15,1,7,3,18,2,2
34670,119,70,1,23,1,6,2,39,2,3
34671,72,24,0,9,0,54,1,24,2,4
34672,99,34,0,9,0,81,1,32,2,4
34673,70,35,0,20,0,10,3,25,4,3
34674,66,50,0,15,0,4,2,1,3,3
34675,64,43,0,18,0,1,3,12,3,3
34676,67,46,0,17,0,5,4,10,3,3
34677,90,30,0,9,0,72,1,30,2,4
34678,99,32,0,9,0,81,1,34,2,4
34679,88,36,1,19,0,6,4,35,7,6
34680,91,76,8,11,0,39,1,0,3,3
34681,90,34,0,9,0,72,1,26,2,4
34682,75,24,0,9,0,57,1,26,2,4
34683,67,36,7,12,0,9,2,16,3,3
34684,76,58,5,14,1,4,2,4,4,2
34685,89,67,0,14,0,9,2,5,1,3
34686,90,68,11,12,0,69,1,5,2,3
34687,74,62,0,14,1,7,2,0,3,3
34688,78,30,0,9,0,60,1,23,2,4
34689,195,76,2,14,0,4,1,52,2,3
34690,52,48,0,0,0,14,2,0,2,-1
34691,83,65,2,20,1,13,3,3,5,9
34692,64,45,0,11,0,2,2,2,3,3
34693,73,48,4,43,0,3,9,0,1,2
34694,40,34,0,0,0,3,3,0,3,-1
34695,68,56,1,19,0,5,2,4,2,3
34696,196,79,3,13,0,174,1,51,2,3
34697,67,46,0,17,0,5,4,10,3,3
34698,217,89,1,11,0,11,3,61,4,6
34699,67,38,0,18,0,1,3,18,3,3
34700,66,46,0,14,1,2,2,7,2,3
34701,98,78,3,25,1,10,5,3,4,3
34702,131,56,1,14,0,4,1,32,2,3
34703,66,52,4,14,0,8,1,3,3,3
34704,67,36,7,12,0,9,2,16,3,3
34705,81,27,0,9,0,63,1,27,2,4
34706,54,47,0,27,1,6,2,0,2,3
34707,81,30,0,9,0,63,1,24,2,4
34708,65,26,0,15,0,3,3,29,4,3
34709,79,61,2,20,1,13,3,3,5,9
34710,104,70,3,15,1,2,7,12,7,3
34711,82,36,1,13,1,3,2,20,2,3
34712,42,37,0,0,0,5,2,0,3,-1
34713,72,56,0,14,0,9,2,3,1,3
34714,87,52,0,20,0,5,4,24,4,3
34715,74,55,0,13,1,3,3,3,3,3
34716,67,47,0,13,0,1,2,11,4,3
34717,81,27,0,9,0,63,1,27,2,4
34718,88,62,3,15,0,10,2,10,5,3
34719,115,91,0,19,1,3,3,14,2,3
34720,75,59,0,12,0,3,4,5,2,3
34721,99,36,0,9,0,81,1,30,2,4
34722,66,47,0,11,0,4,2,2,3,3
34723,250,96,1,14,0,4,1,68,2,3
34724,69,58,1,0,0,10,3,0,7,-1
34725,187,69,1,14,0,4,1,55,2,3
34726,76,61,2,21,0,9,3,2,5,6
34727,40,36,0,0,0,6,2,0,2,-1
34728,81,66,8,11,0,31,1,0,3,3
34729,135,62,1,18,0,1,13,50,3,3
34730,67,35,7,12,0,9,2,17,3,3
34731,191,72,1,14,0,4,1,56,2,3
34732,174,61,1,14,0,4,1,55,2,3
34733,86,65,4,18,1,7,4,4,6,6
34734,78,55,1,14,1,3,3,6,3,3
34735,90,29,0,9,0,72,1,31,2,4
34736,90,30,0,9,0,72,1,30,2,4
34737,71,49,1,14,0,4,1,7,2,3
34738,81,26,0,9,0,63,1,28,2,4
34739,99,40,0,9,0,81,1,26,2,4
34740,115,74,0,46,1,3,9,15,3,3
34741,82,41,0,14,1,4,2,15,2,3
34742,80,64,6,14,0,8,1,3,3,3
34743,81,26,0,9,0,63,1,28,2,4
34744,119,63,1,23,1,6,2,46,2,3
34745,80,54,0,15,1,7,3,16,2,2
34746,92,58,0,14,1,4,3,20,4,3
34747,87,48,0,20,0,5,4,28,4,3
34748,90,35,0,9,0,72,1,25,2,4
34749,56,45,1,0,0,10,5,0,4,-1
34750,77,50,0,16,1,6,9,8,6,3
34751,131,53,2,14,0,4,3,35,2,3
34752,72,62,2,14,0,8,1,0,4,3
34753,72,50,3,31,0,6,8,5,3,16
34754,84,64,1,22,0,10,2,8,4,3
34755,128,79,2,14,0,6,6,30,7,3
34756,110,82,0,18,0,8,1,18,4,2
34757,90,31,0,9,0,72,1,29,2,4
34758,71,58,6,12,0,8,1,0,3,3
34759,67,35,7,12,0,9,2,17,3,3
34760,68,49,1,18,1,11,5,4,4,3
34761,65,57,0,16,0,41,1,0,1,2
34762,80,48,0,14,1,4,3,20,4,3
34763,64,46,1,15,1,3,3,4,3,3
34764,68,54,1,19,0,13,2,4,4,3
34765,49,43,0,0,0,10,2,0,3,-1
34766,78,65,1,21,0,9,3,1,5,6
34767,79,56,0,16,0,9,5,8,4,3
34768,89,67,0,14,0,9,2,5,1,3
34769,95,71,6,6,0,4,1,9,5,2
34770,82,60,0,14,1,3,3,6,4,3
34771,99,49,0,17,0,1,3,38,3,3
34772,77,63,2,21,0,9,3,1,5,6
34773,81,67,1,21,0,9,3,2,5,6
34774,98,81,10,11,0,37,1,0,3,3
34775,90,72,0,21,0,9,3,3,3,6
34776,82,64,2,20,1,13,3,3,5,9
34777,72,32,0,12,0,3,3,27,7,2
34778,76,59,0,13,0,9,2,2,1,2
34779,140,62,0,14,1,4,2,36,4,3
34780,99,35,0,9,0,81,1,31,2,4
34781,90,31,0,9,0,72,1,29,2,4
34782,81,42,0,16,1,10,4,26,4,6
34783,93,72,3,12,0,10,5,3,5,3
34784,72,45,0,15,1,8,4,16,4,6
34785,58,41,1,25,0,4,4,6,3,15
34786,121,96,0,16,0,7,3,6,4,3
34787,94,75,5,11,1,5,3,0,1,3
34788,96,39,0,9,0,72,2,26,2,4
34789,63,23,0,9,0,45,1,19,2,4
34790,86,59,1,29,0,8,4,13,4,2
34791,99,33,0,9,0,81,1,33,2,4
34792,81,68,6,23,1,49,2,0,2,3
34793,60,49,4,0,0,10,3,0,4,-1
34794,76,59,0,13,0,9,2,2,1,2
34795,77,59,0,13,0,9,2,3,1,2
34796,90,75,8,11,0,32,1,0,3,3
34797,90,34,0,9,0,72,1,26,2,4
34798,39,32,0,0,0,6,3,1,3,-1
34799,70,25,1,12,0,5,4,32,5,-1
34800,82,63,0,13,1,3,3,3,4,3
34801,79,55,1,14,1,2,4,8,6,3
34802,110,65,0,17,0,6,3,30,7,3
34803,67,35,7,12,0,9,2,17,3,3
34804,128,46,0,11,0,108,1,40,2,3
34805,41,35,1,0,0,10,2,0,3,-1
34806,71,49,1,14,0,4,1,7,2,3
34807,61,30,0,9,0,9,2,23,1,3
34808,125,53,1,14,0,4,1,31,2,3
34809,53,46,0,0,0,6,3,0,4,-1
34810,97,51,0,14,0,10,3,30,6,3
34811,135,59,1,14,1,4,2,36,4,3
34812,99,73,8,6,0,4,1,9,5,2
34813,64,47,0,10,0,1,1,4,3,3
34814,76,55,0,15,0,4,2,3,1,3
34815,102,81,5,16,2,10,5,0,1,3
34816,71,43,0,14,1,3,3,17,3,3
34817,90,72,0,12,0,11,3,3,1,2
34818,73,61,5,14,0,8,1,0,3,3
34819,72,46,1,11,0,11,4,10,4,6
34820,65,56,1,18,0,8,2,0,3,2
34821,110,80,0,16,1,9,3,6,2,3
34822,68,55,1,10,1,3,2,0,7,2
34823,89,66,0,14,1,3,3,6,4,3
34824,83,68,8,11,0,31,1,0,3,3
34825,119,64,1,23,1,6,2,45,2,3
34826,89,68,0,14,0,9,2,4,1,3
34827,44,38,1,0,0,12,2,0,3,-1
34828,99,35,0,9,0,81,1,31,2,4
34829,79,56,5,6,0,4,1,9,5,2
34830,81,66,1,21,0,9,3,3,5,6
34831,73,59,2,21,0,9,3,1,5,6
34832,56,46,0,24,1,20,5,0,2,5
34833,82,63,0,13,1,3,3,3,4,3
34834,84,29,0,9,0,66,1,27,2,4
34835,89,62,9,6,0,4,1,9,5,2
34836,78,49,0,16,1,6,9,10,6,3
34837,81,28,0,9,0,63,1,26,2,4
34838,79,55,1,14,1,2,4,8,6,3
34839,94,66,1,14,0,3,4,11,4,3
34840,65,53,0,16,1,9,3,0,3,3
34841,55,45,1,0,0,8,4,0,4,-1
34842,64,47,0,10,0,1,1,4,3,3
34843,67,29,0,16,1,4,4,27,4,6
34844,79,64,8,11,0,29,1,0,3,3
34845,64,47,0,10,0,1,1,4,3,3
34846,92,82,0,16,0,68,1,0,1,2
34847,248,92,1,14,0,4,1,72,2,3
34848,65,38,0,11,0,15,2,18,4,3
34849,54,47,0,27,1,7,2,0,2,3
34850,102,89,0,16,0,78,1,0,1,2
34851,38,33,0,0,1,5,3,0,2,-1
34852,66,56,2,14,0,8,1,0,4,3
34853,99,33,0,9,0,81,1,33,2,4
34854,65,53,0,19,1,5,3,0,5,3
34855,88,73,8,11,0,32,1,0,3,3
34856,46,27,0,0,0,4,2,12,5,-1
34857,68,34,2,19,0,7,4,21,4,3
34858,109,89,0,13,1,3,3,11,2,3
34859,215,79,4,13,0,193,1,63,2,3
34860,105,83,1,20,1,8,5,8,4,3
34861,107,80,9,6,0,4,1,9,5,2
34862,69,46,5,6,0,4,1,9,5,2
34863,119,70,1,23,1,6,2,39,2,3
34864,83,65,2,20,1,13,3,3,5,9
34865,86,71,8,11,0,32,1,0,3,3
34866,81,56,2,15,0,10,2,10,5,3
34867,99,37,0,9,0,81,1,29,2,4
34868,38,32,0,0,0,5,3,0,3,-1
34869,64,24,0,14,0,4,3,27,7,3
34870,151,64,1,14,0,4,1,36,2,3
34871,89,66,0,14,1,3,3,6,4,3
34872,81,29,0,9,0,63,1,25,2,4
34873,79,41,0,19,0,6,3,24,8,3
34874,67,56,0,23,0,3,3,0,5,3
34875,88,69,3,20,1,13,3,3,5,9
34876,99,35,0,9,0,81,1,31,2,4
34877,119,82,4,25,1,10,9,13,6,3
34878,67,53,0,16,0,6,2,3,5,3
34879,72,25,0,9,0,54,1,23,2,4
34880,67,48,0,14,1,3,3,6,3,3
34881,103,54,1,17,0,1,3,36,3,3
34882,69,49,0,15,1,2,2,7,2,3
34883,99,33,0,9,0,81,1,33,2,4
34884,66,53,0,21,0,9,3,2,5,6
34885,71,50,0,14,0,12,3,6,1,6
34886,78,55,1,13,1,2,4,7,6,3
34887,72,21,0,9,0,54,1,27,2,4
34888,149,68,0,14,1,4,2,39,4,3
34889,90,29,0,9,0,72,1,31,2,4
34890,75,63,5,23,1,43,2,0,2,3
34891,91,76,8,11,0,36,1,0,3,3
34892,124,100,0,16,1,3,3,15,2,3
34893,63,49,1,19,1,10,2,4,4,3
34894,43,17,0,0,0,6,4,18,3,-1
34895,100,79,3,13,0,10,5,3,5,2
34896,83,40,1,11,1,5,3,25,4,2
34897,73,64,0,30,0,7,4,0,2,3
34898,125,76,2,14,0,6,6,30,7,3
34899,82,67,8,11,0,31,1,0,3,3
34900,115,74,0,46,1,3,9,15,3,3
34901,80,63,2,73,0,0,10,2,0,3
34902,85,65,2,16,0,10,5,3,5,3
34903,79,69,0,16,0,55,1,0,1,2
34904,128,79,2,14,0,6,6,30,7,3
34905,66,35,1,14,0,7,3,20,4,3
34906,76,49,0,21,0,7,2,13,5,3
34907,64,33,0,12,0,8,3,17,1,3
34908,82,64,2,16,2,10,5,0,1,3
34909,99,33,0,9,0,81,1,33,2,4
34910,68,56,1,18,0,8,2,1,5,2
34911,87,61,8,6,0,4,1,9,5,2
34912,64,37,0,11,0,15,2,18,4,3
34913,63,21,0,9,0,45,1,21,2,4
34914,76,63,1,21,0,9,3,1,5,6
34915,85,70,8,11,0,30,1,0,3,3
34916,64,47,0,10,0,1,1,4,3,3
34917,72,55,0,18,0,8,3,3,5,2
34918,97,62,3,14,1,2,7,13,7,3
34919,51,39,2,0,0,12,2,4,4,-1
34920,96,57,0,17,1,3,3,26,7,3
34921,87,35,0,23,0,6,6,34,8,6
34922,91,73,0,21,0,9,3,3,3,6
34923,66,24,0,13,0,3,3,30,5,3
34924,89,74,8,11,0,31,1,0,3,3
34925,90,75,8,11,0,36,1,0,3,3
34926,72,23,0,9,0,54,1,25,2,4
34927,81,26,0,9,0,63,1,28,2,4
34928,72,23,0,9,0,54,1,25,2,4
34929,64,52,0,16,1,8,3,0,3,3
34930,195,82,0,14,1,4,2,53,4,3
34931,96,39,0,9,0,72,2,26,2,4
34932,65,26,0,15,0,3,3,29,4,3
34933,90,51,0,15,1,4,3,27,4,3
34934,71,50,0,14,0,12,3,6,1,6
34935,70,43,1,18,1,11,2,19,2,2
34936,57,49,0,0,0,4,3,0,5,-1
34937,79,53,1,14,1,2,4,10,6,3
34938,122,73,2,14,0,6,6,30,7,3
34939,75,52,0,16,0,6,2,8,5,3
34940,70,55,0,21,0,9,3,3,4,6
34941,108,35,0,9,0,90,1,37,2,4
34942,80,64,6,14,0,8,1,3,3,3
34943,99,35,0,9,0,81,1,31,2,4
34944,64,52,1,11,0,10,2,0,4,3
34945,67,38,0,18,0,1,3,18,3,3
34946,45,37,0,0,0,6,3,0,5,-1
34947,69,53,2,20,1,13,3,3,3,9
34948,196,122,10,13,1,3,6,36,4,3
34949,120,58,0,20,0,3,4,49,4,3
34950,42,36,0,0,1,6,4,0,2,-1
34951,88,73,8,11,0,32,1,0,3,3
34952,94,57,0,13,1,5,3,25,4,3
34953,69,35,1,12,1,5,3,22,5,3
34954,82,67,8,11,0,31,1,0,3,3
34955,81,28,0,9,0,63,1,26,2,4
34956,73,61,4,18,1,6,3,0,2,3
34957,64,33,0,12,0,8,3,17,1,3
34958,128,53,6,14,1,4,2,36,4,3
34959,64,46,2,12,0,10,2,5,4,3
34960,155,119,22,12,0,134,1,8,2,3
34961,144,63,1,14,0,4,1,34,2,3
34962,76,42,0,15,0,5,3,24,4,3
34963,46,40,0,0,0,7,2,0,3,-1
34964,80,64,0,19,0,8,3,1,3,2
34965,71,43,0,10,0,8,2,12,1,3
34966,44,38,1,0,0,12,2,0,3,-1
34967,70,46,6,6,0,4,1,9,5,2
34968,47,40,0,0,0,8,3,0,4,-1
34969,68,57,1,25,1,10,3,0,4,3
34970,106,80,0,12,0,4,2,3,2,3
34971,70,43,1,18,1,11,2,19,2,2
34972,76,46,0,15,0,5,3,20,4,3
34973,72,59,1,21,0,9,3,1,5,6
34974,71,59,1,23,1,10,3,0,5,3
34975,89,71,0,21,0,9,3,3,3,6
34976,85,72,3,21,0,5,2,0,5,3
34977,129,95,2,14,0,9,2,11,1,3
34978,69,52,1,16,1,8,7,2,4,6
34979,86,71,8,11,0,32,1,0,3,3
34980,124,106,0,20,0,6,4,4,6,3
34981,196,77,1,14,0,4,1,52,2,3
34982,81,67,1,21,0,9,3,2,5,6
34983,66,39,0,11,0,15,2,18,4,3
34984,73,59,1,21,0,9,3,2,5,6
34985,73,36,0,11,1,9,3,26,4,2
34986,60,52,1,27,1,25,3,0,1,3
34987,189,140,1,16,1,7,4,16,2,3
34988,65,47,0,10,0,1,1,5,3,3
34989,91,73,0,21,0,9,3,3,3,6
34990,84,66,2,20,1,13,3,3,5,9
34991,90,69,0,13,1,3,3,3,4,3
34992,76,56,1,15,0,11,5,4,5,3
34993,71,37,1,14,1,11,3,21,4,3
34994,56,45,1,0,0,10,5,0,4,-1
34995,98,73,0,22,0,30,5,9,2,3
34996,42,36,0,0,1,6,4,0,2,-1
34997,81,26,0,9,0,63,1,28,2,4
34998,101,79,1,16,1,8,5,8,4,3
34999,85,69,2,21,0,9,3,3,5,6
35000,81,65,2,21,0,9,3,3,5,6
35001,67,38,0,11,1,6,3,19,4,2
35002,46,42,0,0,0,6,2,0,2,-1
35003,87,66,0,14,0,9,2,4,1,3
35004,186,138,0,16,1,7,4,16,2,3
35005,64,47,0,10,0,1,1,4,3,3
35006,69,52,0,15,1,2,2,4,2,3
35007,99,32,0,9,0,81,1,34,2,4
35008,108,60,1,17,0,1,3,35,3,3
35009,84,63,5,25,0,4,4,6,3,15
35010,75,53,0,14,1,3,3,6,3,3
35011,72,26,0,9,0,54,1,22,2,4
35012,49,43,0,0,0,10,2,0,3,-1
35013,80,62,2,20,1,13,3,3,5,9
35014,124,100,3,22,1,18,6,3,7,3
35015,81,26,0,9,0,63,1,28,2,4
35016,99,40,0,9,0,81,1,26,2,4
35017,65,55,1,16,1,10,3,0,2,3
35018,190,140,2,16,1,7,4,16,2,3
35019,69,61,0,18,0,8,1,0,4,2
35020,90,31,0,9,0,72,1,29,2,4
35021,82,41,0,14,1,4,2,15,2,3
35022,82,37,1,13,1,3,2,19,2,3
35023,99,33,0,9,0,81,1,33,2,4
35024,99,31,0,9,0,81,1,35,2,4
35025,205,82,1,14,0,4,1,54,2,3
35026,106,85,4,26,0,6,2,8,1,3
35027,99,33,0,9,0,81,1,33,2,4
35028,56,49,0,27,1,6,2,0,2,3
35029,44,38,0,0,1,6,3,0,3,-1
35030,64,50,0,16,0,6,2,3,5,3
35031,66,55,4,48,0,10,3,0,1,11
35032,88,66,0,14,0,9,2,5,1,3
35033,84,29,0,9,0,66,1,27,2,4
35034,86,66,1,15,0,10,5,4,5,3
35035,88,69,0,14,1,9,2,8,3,3
35036,79,53,1,14,1,2,4,10,6,3
35037,80,65,8,11,0,29,1,0,3,3
35038,97,62,3,14,1,2,7,13,7,3
35039,88,66,0,14,0,9,2,5,1,3
35040,99,30,0,9,0,81,1,36,2,4
35041,106,51,1,14,1,4,2,24,4,3
35042,81,28,0,9,0,63,1,26,2,4
35043,87,39,0,14,1,5,3,36,4,3
35044,89,61,0,16,0,7,3,17,5,3
35045,90,75,8,11,0,36,1,0,3,3
35046,99,40,0,9,0,81,1,26,2,4
35047,62,53,1,0,0,12,2,1,5,-1
35048,54,46,2,0,0,6,3,0,3,-1
35049,100,79,3,13,0,10,5,3,5,2
35050,71,32,0,14,1,10,4,27,3,3
35051,71,38,2,14,1,4,2,13,4,3
35052,67,35,7,12,0,9,2,17,3,3
35053,94,66,1,14,0,3,4,11,4,3
35054,77,61,5,14,0,8,1,4,3,3
35055,80,55,2,15,0,10,2,10,5,3
35056,101,74,9,6,0,4,1,9,5,2
35057,120,46,2,14,0,4,1,35,2,3
35058,90,31,0,9,0,72,1,29,2,4
35059,40,35,0,0,0,7,3,0,2,-1
35060,76,49,0,21,0,7,2,13,5,3
35061,89,67,0,14,0,9,2,5,1,3
35062,113,68,0,21,0,6,4,29,7,3
35063,93,65,10,6,0,4,1,9,5,2
35064,81,63,2,20,1,13,3,3,5,9
35065,176,105,7,13,1,3,6,36,4,3
35066,111,61,2,26,0,18,4,21,2,3
35067,90,32,0,9,0,72,1,28,2,4
35068,67,56,4,48,0,11,3,0,1,11
35069,57,49,0,0,0,4,3,0,5,-1
35070,81,30,0,9,0,63,1,24,2,4
35071,95,75,0,15,1,2,2,5,2,3
35072,179,132,0,14,1,8,5,18,2,3
35073,90,76,0,22,1,18,4,0,6,3
35074,81,63,2,20,1,13,3,3,5,9
35075,64,45,0,11,0,2,2,2,3,3
35076,248,96,1,14,0,4,2,68,2,3
35077,99,37,0,9,0,81,1,29,2,4
35078,93,65,10,6,0,4,1,9,5,2
35079,104,49,2,16,1,9,4,44,2,6
35080,94,67,9,6,0,4,1,9,5,2
35081,88,66,3,14,0,5,3,6,7,2
35082,70,55,0,21,0,9,3,3,4,6
35083,102,81,5,16,2,10,5,0,1,3
35084,57,47,0,28,1,6,3,1,3,3
35085,74,29,0,9,0,56,1,21,2,4
35086,99,31,0,9,0,81,1,35,2,4
35087,107,86,0,15,0,3,4,11,2,3
35088,144,63,1,14,0,4,1,34,2,3
35089,111,61,2,26,0,18,4,21,2,3
35090,83,63,2,16,0,10,5,3,5,3
35091,72,46,1,11,0,11,4,10,4,6
35092,67,29,0,12,1,7,3,25,4,3
35093,66,55,1,0,0,10,3,0,7,-1
35094,81,28,0,9,0,63,1,26,2,4
35095,104,49,2,16,1,9,4,44,2,6
35096,43,36,0,0,0,6,3,0,4,-1
35097,81,28,0,9,0,63,1,26,2,4
35098,96,37,0,9,0,72,2,28,2,4
35099,181,74,1,14,0,4,1,45,2,3
35100,72,58,1,21,0,9,3,2,5,6
35101,88,68,0,13,1,3,3,3,4,3
35102,89,61,9,6,0,4,1,10,5,2
35103,60,53,0,27,1,7,2,0,2,3
35104,103,81,3,25,1,10,5,4,5,3
35105,74,59,1,15,0,4,2,0,1,3
35106,73,48,4,43,0,3,9,0,1,2
35107,90,30,0,9,0,72,1,30,2,4
35108,71,50,0,14,0,12,3,6,1,6
35109,81,66,1,21,0,9,3,3,5,6
35110,71,29,2,20,0,6,3,29,4,3
35111,67,35,7,12,0,9,2,17,3,3
35112,91,65,8,6,0,4,1,9,5,2
35113,81,28,0,9,0,63,1,26,2,4
35114,69,55,0,21,0,9,3,2,4,6
35115,135,62,1,18,0,1,13,50,3,3
35116,61,41,0,21,0,10,4,6,3,3
35117,47,40,0,0,1,10,3,0,3,-1
35118,66,52,1,21,0,9,3,2,5,6
35119,133,97,5,14,0,9,2,10,1,3
35120,86,71,8,11,0,32,1,0,3,3
35121,117,91,0,14,0,9,2,6,1,3
35122,97,77,6,11,1,5,3,0,1,3
35123,45,38,0,0,0,3,2,2,3,-1
35124,81,27,0,9,0,63,1,27,2,4
35125,129,64,2,14,1,4,2,27,4,3
35126,70,55,0,18,1,7,3,4,5,3
35127,70,55,0,21,0,9,3,3,4,6
35128,134,107,0,14,1,3,3,18,2,3
35129,84,69,8,11,0,31,1,0,3,3
35130,71,60,4,16,0,10,1,0,3,3
35131,79,37,1,14,0,1,3,29,6,3
35132,81,28,0,9,0,63,1,26,2,4
35133,75,53,0,14,1,3,3,6,3,3
35134,81,57,6,6,0,4,1,9,5,2
35135,82,42,1,11,0,11,3,20,4,6
35136,73,35,0,17,0,24,4,26,2,3
35137,92,67,7,6,0,4,1,9,5,2
35138,80,56,1,15,1,2,4,8,6,3
35139,99,35,0,9,0,81,1,31,2,4
35140,69,37,0,14,1,7,3,22,4,3
35141,61,46,0,15,1,16,3,3,3,7
35142,81,60,3,16,1,10,5,4,4,3
35143,76,46,0,15,0,5,3,20,4,3
35144,67,44,1,16,0,5,4,11,3,2
35145,56,47,0,27,1,5,2,0,4,3
35146,38,32,1,0,0,9,2,0,3,-1
35147,90,33,0,9,0,72,1,27,2,4
35148,76,60,0,15,1,8,4,3,3,3
35149,69,57,0,21,0,7,3,1,5,3
35150,98,78,6,11,1,5,3,0,1,3
35151,79,37,1,14,0,1,3,29,6,3
35152,95,83,0,23,1,6,3,0,6,3
35153,81,32,0,9,0,63,1,22,2,4
35154,65,55,1,23,1,10,2,0,4,3
35155,68,53,7,14,0,4,1,2,2,3
35156,71,55,0,19,0,3,4,3,5,3
35157,93,31,0,9,0,75,1,31,2,4
35158,110,87,1,23,1,10,6,3,8,3
35159,87,51,0,20,0,5,4,25,4,3
35160,69,56,1,21,0,9,3,1,5,6
35161,99,35,0,9,0,81,1,31,2,4
35162,48,41,0,0,0,10,2,0,4,-1
35163,64,37,0,11,0,15,2,18,4,3
35164,72,55,0,18,0,8,3,3,5,2
35165,99,52,1,16,0,8,3,33,6,3
35166,85,56,0,15,0,1,2,9,3,3
35167,100,86,0,16,0,76,1,0,1,2
35168,200,87,0,16,0,5,2,78,4,3
35169,52,44,2,0,0,6,3,0,3,-1
35170,67,43,0,17,0,11,5,12,2,6
35171,69,37,2,14,1,2,8,14,3,3
35172,64,33,0,12,0,8,3,17,1,3
35173,72,36,0,12,1,7,3,25,5,2
35174,81,27,0,9,0,63,1,27,2,4
35175,84,40,2,16,1,4,3,29,5,2
35176,115,74,0,46,1,3,9,15,3,3
35177,99,31,0,9,0,81,1,35,2,4
35178,96,75,1,15,0,2,2,7,2,3
35179,99,38,0,9,0,81,1,28,2,4
35180,64,46,1,15,1,3,3,4,3,3
35181,51,39,2,0,0,12,2,4,4,-1
35182,92,70,8,11,1,5,3,0,1,3
35183,90,75,8,11,0,32,1,0,3,3
35184,64,55,1,0,0,12,2,1,5,-1
35185,57,49,0,0,0,4,3,0,5,-1
35186,77,50,0,16,1,6,9,8,6,3
35187,84,66,2,20,1,13,3,3,5,9
35188,70,60,0,0,1,13,4,0,5,-1
35189,84,63,1,15,1,3,3,4,3,3
35190,81,27,0,9,0,63,1,27,2,4
35191,199,124,11,13,1,3,6,36,4,3
35192,56,47,1,26,1,11,2,0,3,3
35193,78,55,1,13,1,2,4,7,6,3
35194,89,67,0,14,0,9,2,5,1,3
35195,91,43,1,13,1,3,2,19,2,3
35196,65,57,0,16,0,41,1,0,1,2
35197,82,59,0,16,1,6,6,8,6,3
35198,111,83,2,13,0,1,6,11,5,3
35199,76,60,0,15,0,8,2,2,2,3
35200,68,30,0,21,0,6,6,24,5,6
35201,106,80,0,12,0,4,2,3,2,3
35202,73,59,1,22,0,11,4,1,5,3
35203,80,53,1,15,1,2,4,11,6,3
35204,65,49,5,14,0,8,1,5,2,3
35205,89,67,0,14,0,9,2,5,1,3
35206,79,64,8,11,0,29,1,0,3,3
35207,84,66,2,20,1,13,3,3,5,9
35208,64,43,0,14,0,5,3,13,2,2
35209,75,65,0,16,0,51,1,0,1,2
35210,96,43,0,18,0,1,3,41,3,3
35211,195,82,0,14,1,4,2,53,4,3
35212,76,59,0,13,0,9,2,2,1,2
35213,67,30,2,15,1,11,3,25,3,3
35214,89,66,0,14,1,3,3,6,4,3
